Unit Process Name,Variable,Value,Metric,Unit,Case Study,Scenario
sw_onshore_intake,Electricity Intensity Unit Inlet,0.10239865270980314,Electricity,kwh/m3,tampa_bay,one_ro
sw_onshore_intake,Electricity Intensity System Treated,0.11794013695449797,Electricity,kwh/m3,tampa_bay,one_ro
sw_onshore_intake,Unit Levelized Cost,0.04418569246099369,LCOW,$/m3,tampa_bay,one_ro
sw_onshore_intake,Fixed Capital Investment (FCI),9.716469594189855,Cost,$MM,tampa_bay,one_ro
sw_onshore_intake,Land,0.014574704391284783,Cost,$MM,tampa_bay,one_ro
sw_onshore_intake,Working Capital,0.48582347970949274,Cost,$MM,tampa_bay,one_ro
sw_onshore_intake,Total Capital Investment (TCI),10.216867778290633,Cost,$MM,tampa_bay,one_ro
sw_onshore_intake,Catalysts and Chemicals,0.0,Annual Cost,$MM/yr,tampa_bay,one_ro
sw_onshore_intake,Electricity,0.3574140494023992,Annual Cost,$MM/yr,tampa_bay,one_ro
sw_onshore_intake,Other Operating,0.0,Annual Cost,$MM/yr,tampa_bay,one_ro
sw_onshore_intake,Employee Salaries,0.004853965500897917,Annual Cost,$MM/yr,tampa_bay,one_ro
sw_onshore_intake,Benefits,0.0043685689508081256,Annual Cost,$MM/yr,tampa_bay,one_ro
sw_onshore_intake,Maintenance,0.07773175675351884,Annual Cost,$MM/yr,tampa_bay,one_ro
sw_onshore_intake,Laboratory,0.029149408782569566,Annual Cost,$MM/yr,tampa_bay,one_ro
sw_onshore_intake,Insurance and Taxes,0.01943293918837971,Annual Cost,$MM/yr,tampa_bay,one_ro
sw_onshore_intake,Total Fixed Operating ,0.13553663917617415,Annual Cost,$MM/yr,tampa_bay,one_ro
sw_onshore_intake,Base Employee Salary,0.004702736180791856,Annual Cost,$MM/yr,tampa_bay,one_ro
sw_onshore_intake,Electricity,0.3574140494023992,Annual Cost,$MM/yr,tampa_bay,one_ro
sw_onshore_intake,Annual O&M Costs,0.4929506885785733,Annual Cost,$MM/yr,tampa_bay,one_ro
sw_onshore_intake,Inlet Water,1.92775,Water Flow,m3/s,tampa_bay,one_ro
sw_onshore_intake,Outlet Water,1.9275572250000002,Water Flow,m3/s,tampa_bay,one_ro
sw_onshore_intake,Waste Water,0.00019277499999992287,Water Flow,m3/s,tampa_bay,one_ro
sw_onshore_intake,tss,0.02571429,Inlet Constituent Density,kg/m3,tampa_bay,one_ro
sw_onshore_intake,tss,0.025716604517551752,Outlet Constituent Density,kg/m3,tampa_bay,one_ro
sw_onshore_intake,tss,0.002571429000001029,Waste Constituent Density,kg/m3,tampa_bay,one_ro
sw_onshore_intake,tss,0.0495707225475,Inlet Constituent Total Mass,kg,tampa_bay,one_ro
sw_onshore_intake,tss,0.049570226840274526,Outlet Constituent Total Mass,kg,tampa_bay,one_ro
sw_onshore_intake,tss,4.957072254750001e-07,Waste Constituent Total Mass,kg,tampa_bay,one_ro
sw_onshore_intake,tds,30.0,Inlet Constituent Density,kg/m3,tampa_bay,one_ro
sw_onshore_intake,tds,30.002700270027002,Outlet Constituent Density,kg/m3,tampa_bay,one_ro
sw_onshore_intake,tds,3.000000000001201,Waste Constituent Density,kg/m3,tampa_bay,one_ro
sw_onshore_intake,tds,57.8325,Inlet Constituent Total Mass,kg,tampa_bay,one_ro
sw_onshore_intake,tds,57.831921675000004,Outlet Constituent Total Mass,kg,tampa_bay,one_ro
sw_onshore_intake,tds,0.0005783250000000001,Waste Constituent Total Mass,kg,tampa_bay,one_ro
sw_onshore_intake,boron,0.00377143,Inlet Constituent Density,kg/m3,tampa_bay,one_ro
sw_onshore_intake,boron,0.003771769462646265,Outlet Constituent Density,kg/m3,tampa_bay,one_ro
sw_onshore_intake,boron,0.000377143000000151,Waste Constituent Density,kg/m3,tampa_bay,one_ro
sw_onshore_intake,boron,0.007270374182500001,Inlet Constituent Total Mass,kg,tampa_bay,one_ro
sw_onshore_intake,boron,0.007270301478758176,Outlet Constituent Total Mass,kg,tampa_bay,one_ro
sw_onshore_intake,boron,7.270374182500002e-08,Waste Constituent Total Mass,kg,tampa_bay,one_ro
sw_onshore_intake,bromide,0.05682857,Inlet Constituent Density,kg/m3,tampa_bay,one_ro
